text,label,channel
"🇳🇵🙏 एउटा प्रश्न हरेक नेपालीले आफैलाइ सोधौ त !प्रश्न >>"""" एउटा नेपालीले आफ्नो देश र  आफ्नो धर्म मध्य कुनचैलाइ प्राथमिकतामा राख्ने ? 🤔🤔 धर्मका लागि लडदै गर्दा देश नै मर्ने स्थीतीमा जान लाग्योभने के तपाई अझै धर्मकै लागि  लड्नुहुन्छ की देस जोगाउन ?🤔🤔  नेपालमा अहिले मुख्य  2 मानसिकता बोकेका मान्छेहरु,समहु,समाज र राजनीति  पार्टीहरु छ्न 🙏 जसमध्ये एक हालको सरकारमाथी आशा गरेर समर्थन गर्ने र अर्को चै जसरी भएपनी यो सरकारलाइ ढाल्नुपर्छ भन्ने 😢😢 के यो सरकार ढालेर परीवरतन हुनेछ र? 🤔🤔 35/36 वर्षमा भएका भ्रष्टाचार ,कुसासन रोकीन्छ त? ते दोषीहरुलाइ कार्वाही हुन्छ त? अनी पुराना र नयालाइ सुक्ष्म रूपमा  तुलना गरेर , केलायर हेर्दा कसलाई रोज्नुहुन्छ?100%perfect ,32 लक्ष्णले भरीपुर्ण कोही हुदैनन् र अहीलेको नेपालको परीस्थीतीमा त्यो खोज्नु पनी अलीक तार्किक हुदैन होला हैन र? 🤔🤔🤔  यी माथीका प्रश्नको उत्तर खोज्नुहोस अनी हरेक नेपालीले के गर्नुपर्ने ,कस्तो सोच बनाउने बुझीनेछ । 🙏 """"नेपाली हामी ,रहौला कहा नेपाल नै नरहे""""🙏🇳🇵.",neutral,comment
कस्तो राम्रो 🎉🎉❤🙏,positive,comment
Paribartan huna sika na Purana jhole haru❤❤❤,negative,comment
सभ्य र सालिन संवाद🙏🙏,positive,comment
Yes aatnkkari ko kura ma kohi pani nalagnu hola yesta hatyara aatnkkari le susasan kura nagarda hunxa,negative,comment
हर्क साम्पाङ सिङ्गो देशलाई आवश्यकता छ।,positive,comment
"Who is here after balen latest FB post :
Good Luck Nepal 🇳🇵 

मेरो देशलाई शुभकामना 😊",positive,comment
Wow! Nepal kai first best speech👌🏻👌🏻,positive,comment
"फेसबुकमा जे पाइ तेही राखेर अप्लोड गरेको छ र धराने जनतालाई यो यस्तो कुराहरु हुँदैछ भनेर जानकारी दिएको छ जे गरीरहनु भएको छ मेयर साबले राम्रो काम गरिरहनु भएको छ म पोखराको भए पनि हर्क सम्पाङ सर   प्रती नमन छ 🙏🏻🙏🏻
We r proud of you Sir 👏🏻👏🏻👍🏻",positive,comment
हो सर हजुरको साथमा हामि सारा नेपाली हजुर्को साथमा छम,positive,comment
This shows don’t underestimate anyone in life ..👌,positive,comment
देसले खाेजे काे बालेन हाे रहेछ जय घनटि,positive,comment
Actor भन्दा बढी talent बूढो,negative,comment
अबको सभापति र प्रधानमन्त्री गगन भयो भने बल्ल देशले केही पाउछ,positive,comment
काङ्ग्रेसको जल्दाेबल्दाे नेताहरु सबै देउवा पटि गएका छन् गगन सङ्ग खासै देखिएन तर यहि मौका हाे युवाहरुलाई  स्थान दिने अनि चैँ गगनले केही गर्छन कि।,neutral,comment
seems he is fit to go jail again😂,negative,comment
Hats off gagan❤❤,positive,comment
कस्तो चोर रहेछ घर पनि छोडेन बालेनको,negative,comment
अत्यान्तै सानदार अभिव्यक्ति दिनुभयो ।। पाटी सभापति ज्यू । 🙏,positive,comment
Balen ley  euta signal diyo vani yamaley ko astito sakinnxa 😂😂,negative,comment
हत्यारा badi bolxas jatha,negative,comment
अति राम्रो सम्बोधन...यो हो नि नेता मा हुने sailee...अब शायद नेपाली  काङ्ग्रेस  जनता मा गया जनताले swekarne chan. तर काँग्रेस vitra  fohor  महिला लाई raddiko  tokari मा rakhera  जानुपर्ने हुन्छ....jaya नेपाल,positive,comment
रवि सर जिन्द बात जिन्द बात,positive,comment
बालेन्द्रको घरको च‍ोरी भयक‍ो होइन रुपिँयाले बिकेको हो। पत्रकार ज्यु नमस्कार  प्रष्ण मात्र ठूलो होईन है पत्रुकर ज्यु नमस्कार चौथो अँग मात्र सोच्न गल्ती होकी हुन्छकी सोचौ झोले नबनौ समय चर्खा घुमिरहन्छ  पालो आउँछ आउँछ आउँछ   सत्य हो हो हो,negative,comment
Sammananiye parchand ji deshko yo bikaral abastha ma sarkar ai dhaudai agadi janu bigat ko jasto sarkar dhalne ra banaune tarfa nalagnu janata ko mat ko kadar gardai 5barsha sarkarko sath dinu tapailai nepali janata le siro dhari rakhnexan,positive,comment
2 days before sapath grahan with 108 pandits,neutral,comment
प्रचन्ड तेसै प्रचन्ड भएका होईनन् !उनिसंग  राजनिति भरपुर छ। त्यसैले नयाँले राम्राकुराहरु सिकुन्,positive,comment
This is how interviews should be,positive,comment
Ab purana kura vulera desh banaun Patti lagnus,positive,comment
केही नजान्ने बालेन?जो बिज्ञ छन।जय बालेन।मधुरो बोलीले भनिसक्यो।,positive,comment
"देउवाको बारे गगनको गोलमतोल जबाफ , मलाइ लाग्दैन कि गगनले `केहि गर्छन्´ भन्ने",negative,comment
Nice ❤short,positive,comment
झापाली हुन नि के पि कहिले  पनि बिस्वास गर्नु हुदैन बल्ल आँखा खुल्यो एमाले  हो म तर के पि बेमानी छ्न,negative,comment
"के पि बा सङ्ग तपाई अलि डराउनु भए जस्तो छ 
कडा question गर्न😁🙏",negative,comment
भारतबाट नेपाल प्रवेश गरेको बङ्गाली मुस्लिमहरूको बारेमा त कसैले पनि सदनमा कुरा उठाएन त।।।,negative,comment
"ब्रीटीस मा पनी कुरा राखेर पहल गर्नु हुँदै रहेछ।
This is most important way.
यसरी जानु पर्छ फेदै बाट।
हाम्रो भुमी खै खै खै भनेर भुमी पाऊदैन।
अनी तुरून्त भई हाल्ने पनी होईन।
१/२ बर्ष लाग्न सक्छ धेरै छलफल हुन्छ २ पक्षीय त्रिपक्षीय सबै को एकसाथ सहमत भए पछी बल्ल बहस चल्छ।
सक्दो छीटो यो समस्या को समाधन होस।
जय🔔🔔जय देश।",positive,comment
यो पत्रकार मलाई पहिला राम्रो लाग्थ्यो तर आज ओली हत्यारा को अगाडी कट्टु मा मुतेर question गरेछ अलि खरो सोध्न पर्दैन् यो हत्यारा लाई????,negative,comment
गल्ती त मरीगय मन्दैन बै राणा बान ले,negative,comment
कति राम्रो  कुरा 👍️👌👌🙏🙏🌺🌺,positive,comment
त मुला को गोही को आँशु<br> जनताको तलाई १% पनि माया भको भए आज यो अवस्था आउने नै थिएन। <br>आतंककारी होस तँ ।,negative,comment
जति सन्यो उती सुनौ लाग्दा लाग्दै अन्तरवार्ता सक्किएछ ….,positive,comment
यस्तो बकम्फुसे कुरा na garnus आनन्द जी यस्ता हत्यारालाई साथ na dinus😡😡😡,negative,comment
Nepal ko lee kuan yew singapore banounay😂,negative,comment
"भागेको , Ai ho kp oli hena",negative,comment
म पनि एक कलाकार हु आज सम्म कुनै पनि नेताका interview देखेन तर बालेन शाहको interview एक घण्टा तीन मिनेट  55 सेकेन्ड सम्म हेरे 😍😍,positive,comment
"Mul basi voko le sabai jana le birod gari rakhe6 , otherwise say no mulbasi will get the chance to contest election.every body knows the eligibility , criteria of harka sampang sir.",positive,comment
गधा हो यो। manuplate garxa jatho,negative,comment
उत्तम विचार अनि प्रभावकारी योजना❤️ Best Wishes ❤️🙏,positive,comment
"भाई, बोल्नु भन्दा गहिरो अध्ययन गर, अरु नेताले बिकासमा अर्बौ भ्रष्टाचार गरे, हर्कले के गरे तिमी धरान जाउ, पुर्बका गाउ गाउ जाउ, कर्णालिको राउटे जस्तो भाईलाई आफु जस्तै लाग्द‍ो रहेछ, हर्क तिम्रो बुद्दिले बुझ्न सक्दैन भाई,",positive,comment
ओली र महेश बस्नेतलाई एउटा माईक दी live दिनभरी बोल्न दिनु राति जनतालाई दिक्क लागेर इनिहरुलाई बेलुका जलाउन निस्किन्छन,negative,comment
oli lai tel lagauna gaako ki interview lina gako?,negative,comment
Bad boy balen really worst hahah,negative,comment
सत्ता पक्ष साइडमा रहेको विपक्ष  काङ्ग्रेस  एमाले राप्रपा  नेकपाहरुले यो गहकिलो बुदाहरु खै कस्ले ल्याउन सक्यो जय माननीय हर्क साम्पाङ्ग जय माटो,positive,comment
Prachandale yesto mitho bolnuma pni kehi sadyantra hunasakx bhanne malai matrai laagne hoki arulai pni hola?????,negative,comment
मुख लाउनी नौनी छैन  के मा लाउनी घिउ गेचुरेसन को कुरा कस्तो लागो PM उत्तर जय बालेन ❤,positive,comment
Great rabi sir we are always with you🙏🙏,positive,comment
"Kera kha na ta muje pagal. Yo muji lai jiudai petrol charea jalaye hunchha.  Raada KO ban muje, jati Gali gare Pani chitta bujdaina thado haina LA Do ho",negative,comment
बालेन को सबै राम्रो छ I बिजुली को vat छिटो हटावस I,positive,comment
Zen z आन्दोलन क्यू हुआ ? किसने मारा ? जनताको सब पता है । बलेन शाहने ठीक किया  है ।,positive,comment
"यि पत्रकार पार्टीको दासहरुले जनताको प्रस्न गर्छन भन्ने भ्रममा नपरौ,यिनीहरुले त यिनीहरुको मालिकलाइ जनताको नजरमा छारोहालेर चोख्याउना ल्याएका हुन्,तर तिमीहरूको दाल गर्ने वाला छैना,अस्ती भर्खर काङ्ग्रेसको नेता सुनील शर्माले सार्वजनिक सुनुवाइमा भनेको छ कि सबै न्यायलयमा काङ्ग्रेस,एमालेको बफादार माहा झोले हनुमानहरुलाइ न्यायाधीश बनायको छ भनेर अनी यो पार्टी को भन्दा अरुले न्याय पाउछ??? थोरै सम्मान चाहाने भय अब कति बाच्छौ घरमा आरम गरेर बस थोरै भयपनी पाप कट्टी हुन्छ।",negative,comment
हर्क सम्पाङ सर बाट अरु नेताहरु ले पनि सिक्नु पर्ने एउटै शब्द नेता भनेको जनता भन्दा सानो हो! यो शब्द ले एकदम मन छोयो! salute हर्क सम्पाङ सर!🙏,positive,comment
"एक हप्ता भित्र सदनमा आउने छु भनेर प्रधानमन्त्री ज्यु लेभनी सकेकोमा के को तीन दिन को निहु खोज्ने ,आफुले सोध्ने प्रश्न को लागि कस्तो सस्तो  ओकालत ,धन्यवाद",negative,comment
Great Leadership Rabi Daii ❤❤🫡🫡अब चाहिँ देशले काँचुली फेर्ला जस्तो छ 🙏,positive,comment
कति मिठो बोलेर पानी माथिको ओभानो हुन खोजेको हेरन यसको एक्सप्रेशन 😅,negative,comment
प्रस्त देखिन्छ हजुरको आखामा कति छतपताहत छ भन्ने देशको यो अवस्था हुदा😥😥always salute you respected great leader❤❤,positive,comment
मैले पठाएको भन्छ त वा ले आफू कुन स्कुल कलेज होडमास्टर होला त ?,negative,comment
"नेपालको एक सच्चा सपूत !🇳🇵
मेयर हर्क सांपाङ जी ।",positive,comment
Ghantile pakshapat gardain sabai nepal ra nepalilai herchh aru parti jasto sankirn bichar chain  ma ghantako sadasya hoin tar bishwas yo partile garchha,positive,comment
Jay ghanti Gaganji yo des 3 karod Janta sabai ko ho biteka 35.40 bars ma des Bikas vayar yauta namuna Nepal bannu parne thiyo tar kosaile des ra janta ko hit huneri kunai dal netale kam garnu vayna tesale des vari ko Janta aajit thiy chunab vayo des vari ko Janta le ghanti lai 2 tehai mat diy jasko party vay pani aakhir des ra janta ko hit ma kam garne ho tesaile ghanti matar hoina des lai maya garne sabai miler sambidhan Samsodhan garnus sangghiyata rakhne narakhne Hindu dharm raja Leune ya naleune niyam kanun k k bnaune ho yahi 2 tehai mat vayko bela ma karkar sit miler garnu hola des ra janta ko hit huneri sabai miler Vastchar mukat sundar naya Nepal bnaunu hola,positive,comment
काम पनि गरेर  देखाउ दाजु तिम्रो नाम मा एक दिन फ्लिम बन्ने छ ईतिहास मा लेखिने छ। best of luck my brother,positive,comment
"Sir Hajur pani purano video rakhera prank garne ?? 

We want you to work more than 12 hours and let us educate politics and exposed politicians. 

We love you and the way you are doing your work we appreciate. 

Ma pani Gorkhali nai ho sir love the way you talk",positive,comment
यत्ति को महाघमन्डी मान्छे जगतमा कोहि छैन होला ।<br>यहि घटना अरु प्रधानमन्त्री र पाटिको पालामा हुन्थ्यो भने यिनले  बाँङ्गा अौला ठडाएर कति कुर्लन्थे होला। अहंकारी मान्छे।,negative,comment
दाइ गजब सोदनु भो ।,positive,comment
युगले जन्माएको  राजनेता <br>हजुरको महत्त्व धेरै छ नेपाल देश लाई <br>केही जमात ले गाली होहल्ला  गर्दैमा केही फरक  पर्दैन  आफ्नो देशको अस्तित्व जोगाउन सक्ने  ल्याकत भएको  देश र जनताको  अंगरक्षक  हुनुहुन्छ   ❤️🙏🙏,positive,comment
Kasle diyo eslai bolna ani kasle sunchha?,negative,comment
"श्री बालेन शाहज्यू,
नमस्ते।
हाम्रो सुदूरपश्चिमाञ्चलको धर्तीमा, जहाँ हरेक बोली, हरेक शब्द, हरेक कथा हाम्रो पहिचानको हिस्सा हो, तपाईंले हाम्रो मातृभाषामा, हाम्रो साँस्कृतिक परिवेशको मन बुझेर, हामीसँग संवाद गर्नु भएको छ। तपाईंले यहाँ आउँदा, स्थानीय जनताको बोलीमा कुरा गर्नु मात्र होइन, हामीसँगको सम्बन्धमा आत्मीयता र सम्मानको पुल निर्माण गर्नु भयो। त्यो हाम्रो लागि साधारण भेट मात्र होइन, गहिरो आत्मीयता र संस्कृति प्रति तपाईंको माया देखाउने अद्भुत अनुभव रह्यो।
हाम्रो भाषा, हाम्रो संस्कृति, हाम्रो परम्परा—यी सबै हाम्रो जीवनको आत्मा हुन्। तर धेरैपल्ट, हामी जस्ता सुदूरपश्चिमका गाउँ र सहरका मानिसहरूलाई हाम्रो भाषामा बुझ्ने, सुन्ने, र हाम्रो भावना समेट्ने अवसर कम पाइन्छ। त्यसैमा तपाईंले हाम्रो मातृभाषा प्रयोग गरी संवाद गर्नु भयो, यसले हामी सबैमा गौरवको भाव जगायो। तपाईंको शब्दहरूले केवल सूचना मात्र होइन, सम्मान, आत्मीयता, र प्रेमको संदेश प्रवाहित गर्‍यो।
हामी सधैं हाम्रो भाषा र संस्कृति जोगाउने प्रयासमा लागिरहेका छौं। तर जब तपाईं जस्ता व्यक्तित्व हाम्रो मातृभाषामा बोल्छन्, हाम्रो संस्कृति बुझ्छन्, तब हाम्रो प्रयासले अझ गहिरो अर्थ पाउँछ। तपाईंले देखाउनु भएको यो सम्मान र आत्मीयता हाम्रो मनमा सदैव बाँच्नेछ, र यसले यहाँका जनतालाई आफ्नो भाषा, आफ्नो संस्कृति र आफ्नै पहिचानप्रति गर्व महसुस गराउनेछ।
हामी विश्वास गर्छौं कि तपाईंको यो कदमले मात्र हाम्रो हृदयमा खुसी ल्याएको छैन, तर भविष्यमा हाम्रो क्षेत्रका युवा पुस्तामा भाषा, संस्कृति, र मातृभूमिप्रतिको माया अझ बढाउनेछ। तपाईंको संवादले हामीलाई याद दिलायो—हामी जताततै विभाजित भइहाल्दा पनि हाम्रो भाषा र संस्कृति हाम्रो आत्माको केन्द्र हो। तपाईंको सरल, विनम्र, र आत्मीय व्यवहारले हामी सबैमा यस्तो प्रेरणा जगायो कि हामी सधैं हाम्रो मातृभाषा, हाम्रो संस्कृति र हाम्रो पहिचानको कदर गर्नेछौं।
अन्तमा, हामी फेरि पनि तपाईंप्रति हाम्रो गहिरो आभार व्यक्त गर्दछौं। तपाईंले देखाएको सम्मान, आत्मीयता, र प्रेमलाई हामी सधैं सम्झनेछौं र भावनाका साथ मनमा राख्नेछौं। तपाईं सधैं यसै आत्मीयता, आदर, र सम्मानको साथ हामीसँग रहिरहनुहोस् भन्ने कामना गर्दछौं।
धन्यवाद,
तपाईंको आभारी,

सुदुर अब दुर नाई, झिकै झिकै माया तम्लाई ! बाटो हेरी थाकी गो आँखा, अब त मिलन होई।

 सुदुर अब दुर नाई

झिककै भिकै माया तम्लाई ! 
हो... सुदुर अब दुर नाई, झिकै झिकै माया तम्लाई !",positive,comment
पुष्टि गर,neutral,comment
"याे बुढाले 5 लाख+ मान्छे सडकमा उतारेर याे सरकार गर्ल्याम्मै ढालेर आफ्नै सरकार बनाउँने कुरा गर्थे , यिनकाे कुरामा जनताले न पत्याएर 5 जना पनि भेला न भएपछिको गिडगिडाहट पाे हाे कि याे !",negative,comment
"यदि रबिले अमेरिकामा चुनाव जित्ने भए उनी   कहिले पनी नेपाल आउने थिएनन् चुनाव लड्न लागी। उनी त अमेरिकाको फोहर नेपालमा फ्याले जस्तो मात्र हो।अमेरीकामा अदालतले आर्थीक अपराधमा दोसी करार गरेको रवि जस्ता व्यक्तीले  अमेरीकाको ससदमा त के त्याहाको ५oo जनसंख्या भएको वाड वाट पनी वार्ड सदस्यको चुनाव पनि जिल्न सक्तैन। र अमेरीकामा प्राय रवि जस्ता आर्थीक मुद्भामा मुछिएका व्यक्ति चुनावमा नै उठ्दैनन नैतीकताको आधारमा।

मेरो प्रश्नको : अमेरिकामा बस्न, व्यपार, व्यवसाय गर्नका, लागि अमेरिकी नागरिकता अनिवार्य थिएन ग्रीनकार्ण मात्र भए पुग्थियो तर अमेरिकाको रक्षा लागी जुन सकै देसको बिरुद्ध( त्यो नेपाल नै किन नहोस) हात हतियार समेत उठाउने शपथ लिएर रविले अमेरीकाको नागरिकता लिनुको कारण के थियो ? यदि कसैले रबि अमेरिकी नागरिक बन्नुको कारण बताउन सक्छ भने म रबिको सबै केसहरु विर्सीएर रविको समर्थन गर्नेछु। होइन भने मेरो अडान हुनेछ "" पासपोर्ट र नागरीकता ठग रवि जस्ता बिदेसी नागरिकता लिएका नेपालीलाई, विदेसी नागरीकता त्यागे पनि नेपालमा कुनै प्रकारको राजनैतिक पदमा ओगटबाटआजन्म प्रतिबन्ध लागाउनु पर्छ नेपालको राजनीती ति नेपालीहरुको लागी हो जो साह्रो गाह्रोमा पनि अरु देसको नागरिकता लिएनन।""",negative,comment
तिमिहरुले देशै लुटेर खाने जनताको खुन चुसेर खाने जनताको हत्या गर्नेहरु चाहिँ क्रान्तिकारी हुन सक्ने स्याऊ सुन्तला चोरेर खाने चाहिँ क्रान्तिकारी नभएर अपराधि हुने??,negative,comment
धन्यवाद  रबि सर,positive,comment
पहिलो चोटि गतिलो भिजन भको मान्छेको इन्टरभ्यु हेर्न पाइयो । You have to support Balen Shah all publics who live in ktm . I am from Dadeldhura .,positive,comment
"कति लडने मात्र कुरा गर्ने हो? देशलाई विकास गरम नत्र छिटई यो देश त रहला तर देशमा युवा नरहला जस्तो हुन सक्छ।
असान्ति मात्र फलाउने के हो यस्तो। सबै जान जाग्म, आफूलाई सछम बनाउम, कोई hero आउछ र देश बनाउछ तो भर्ममा न बसम।",neutral,comment
Gafhadi KO  gafhee Chopilo,negative,comment
Harka sampang ko jeet vaneko Nepal ama ko jeet ho...🎉❤❤,positive,comment
hatts-off gagan sarkar❤🎉,positive,comment
यो जेल जाने डरले बालिन सरकार लागि फकाउँदैछ,negative,comment
Abki Bar Balen Sarkar,positive,comment
"confidence level chai maanai parx hai ba ko hait!!!
Bunje jump ma jo kohi kaha jana saknu ra hau त्यहा  ta daro mutu hune manxe matra janxan ni",positive,comment
भिजन राम्रो भएको एस्तो ब्याक्ति जोस जाँगर भएको देशको लागि केहि गर्छु भन्ने सोच बिचार भएर अगाडि बढीरहेका वालेल शाहालाइ भोट गरेर काठमाडौको मेयमा बिजय गरौँ।जय वालेन शाह।।।,positive,comment
नेपाली राजनिती को नैतिकताहिन ब्याक्ती नरपिसाच अबोध बालबालिका को रक्तपिपासु 😡😡😡😡😡😡,negative,comment
Kati घमण्ड हो के,negative,comment
Love rabi sir🇳🇵🇳🇵🇳🇵🇳🇵👍👍🎉,positive,comment
"बालेन शाहाको भनाई १००% सहि छ। लहै Ktm को जनताहरू बालेन शाहालाई जीताऔ।कॉंग्रेस,एमाले,मावोबादि लाई जीताऊनु आमाको रगतपिय जस्तो हो।",positive,comment
P M Balen ji प्रचण्ड जी o li ji  गगन जी  अहिले को अवस्था मा आफ्नो साथ मा लिएर घ्ट्ना अस्थल मा पुगौ,neutral,comment
yo pachadi tali bajau nae haru chai ho rah cha sachikai,negative,comment
"सारै राम्रो काम हुनछ,भननेमा हामी बिश्वसत रहेका छौं ,३५बर्शमा जनमाएका बेथिति यथा समय लिई पुनः यस्ता कुमार्गी  काममा अब उपरान्त उसकाउने काम नहाेस ।।।जय नेपाल  ।।।।",positive,comment
Rabi dai Balen❤❤,positive,comment
well this aged well ..,positive,comment
बिपि को बिचार बिपि सगै मरेर गयो !,negative,comment
Well done new Sarkar ❤❤,positive,comment
Jay mato harka sir❤❤❤🎉🎉🎉,positive,comment
उखाने ले के जवाफ दिनु😂,negative,comment
Abako antim bikalpa vnekai sram saskriti party mato  ho jay harka sampang jat desh🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,positive,comment
Gagan काे speech मा सत्यतन छ।,positive,comment
महान ब्यक्ती हर्क साम्पाङ ज्यूलाई सलूट छ।🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵 जयनेपाल्🙏,positive,comment
"&quot;निर्णायक राष्ट्रिय शक्ति निर्माणको संकल्प : समृद्ध नेपाल र सुखी नेपाली हाम्रो गन्तव्य&quot;<br><br><br>देशलाई अगाडि बढाउने, स्वाभिमान उठाउने र राष्ट्रिय हितलाई सर्वोपरि राख्ने शक्ति आज आवश्यक छ। यही संकल्पसहित नेकपा एमालेले ११ औँ राष्ट्रिय महाधिवेशनमा समृद्ध नेपाल, सुखी नेपाली को मार्गचित्र कोरेको छ—कागजमा होइन, व्यवहारमा।<br><br>तर देश विकासको बाटो हिँडिरहँदा भदौ २३–२४ गते  GenZ नामको नारा लगाएर केही नक्कली GenZ नकावधारि विदेशी दलाल–शरणार्थीहरूले<br>सिंहदरबारदेखि सर्वोच्च अदालत, राष्ट्रपति कार्यालयदेखि सरकारी संरचना र ब्यक्तिगत सम्पत्ति <br>जलाउने, तोडफोड गर्ने,<br>लुटपाटको संस्कृति ल्याउने<br>दुई दिनको नाङ्गो खेल देखाए।<br><br>व्यंग्य त के भन्नु —<br>त्यतिबेला &quot;कानुन–कानुन&quot; भन्ने शुसिला कार्की सरकार आजसम्म पनि ती अपराधीलाई कानुनी दायरामा तान्न नसकेर उनीहरूलाई अझै शिर ठाडो बनाएर हिडाउन व्यस्त छ!<br>यो हो हाम्रो न्यायको विडम्बना।<br><br>यद्यपि नेपाली जनताले यस्ता नाटक धेरै देखें।<br>देश चलाउने जिम्मेवारी लिनेलाई जनताले कामको आधारमा हेरिरहेका छन्—<br>त्यही कारण केपी शर्मा ओली प्रति आज पनि विश्वास उस्तै छ।<br>किनकि उनका काम बोल्छन्—<br><br>• कोरोना महामारीमै निजामतीदेखि स्वास्थ्य संरचना विस्तार<br>• प्रत्येक स्थानीय तहमा अस्पताल, पूर्वाधार र सडक विकास<br>• तुइन मुक्त नेपाल अभियान<br>• राष्ट्रिय गौरवका आयोजना अघि बढाउने साहस<br>• विद्युतीय उत्पादन, रेल, जलस्रोत र डिजिटल नेपालतर्फ ठोस कदम<br>• राष्ट्रिय स्वाभिमानमा सम्झौता नगर्ने दृढता<br><br>यी कामले एमालेलाई एउटा नारा मात्र होइन—<br>निर्णायक राष्ट्रिय शक्ति को रुपमा उभ्याइरहेको छ।<br><br>आज प्रश्न उठ्छ—<br>देश जलाउनेहरू किन अझै स्वतन्त्र?<br>देश बनाउनेहरू किन सधैँ निशानामा?<br><br>उत्तर सरल छ :<br>राष्ट्रिय शक्तिलाई लक्ष्य बनाउनेहरू बाहिर–भित्र दुवै खाले छन्।<br>तर जनताले मनमा राखेको दिशा स्पष्ट छ—<br>विकास, स्थिरता, स्वाभिमान।<br><br>त्यही भएर —<br>समृद्ध नेपाल, सुखी नेपाली<br>अब केवल नारा होइन,<br>नयाँ पुस्तादेखि पुराना पुस्तासम्मको साझा राष्ट्रिय आकांक्षा हो।<br><br>-नेकपा एमाले जिन्दावाद ।।",positive,comment
Jay Nepal jay balen jay rabi jay sidan🙏🙏,positive,comment
ballla khaish tit for tat😂,negative,comment
Absolutely 👍 right ✅,positive,comment
नेपाल र नेपालीको सुन्दर भविष्य निर्माण गर्ने एक राष्ट्रनाय के पी ओली।,positive,comment
