text,label,channel
नेपालको इतिहासमा गगन जति प्रष्ट सत्य तथ्यमा बोल्ने आफ्नो पार्टी सरकारमा होस या विपक्षमा होस भ्रष्टाचार र जनताको हितमा बोल्ने नेता पाउनु नै भाग्यमानी थान्नुपर्छ तर हाम्रो देशको भेडाहरु आफ्नो भगवानले जे गरेनी ठिक अरुले राम्रो गरेनी बेठिक देख्छ जस्ले जे भनेनी गगन जस्तो नेता पाउनु गर्भ लाग्छ जय गगन,positive,comment
निष्पक्ष रुपमा पत्रकारिता गर्न सक्दैन भने पत्रकारिता खोल ओडेर जनता लाई भ्रम नछरेकै राम्रो,negative,comment
Tero bau le deko vaye ta ramro kam garthis hola aafai ra janta le gareko vayera desh bigareko chor ho,negative,comment
बालेन दाइ को सबै interview नछुटाइ हेरिराछु एक्दम उज्यालो भबिस्य कोर्ने दिन आको छ्😍,positive,comment
भान्सा मा भात पकाइराको मान्छे लाई टाइ लगायर पत्रकार बनायछ्न 😂,negative,comment
I got emotional at last😢,neutral,comment
1 घन्टा को interview पनि कति छोटो लाग्यो कति छिटो सकियो पत्तै पाइन ❤️😘 कति उत्तम बिचार दाजु 🤗 जितको अग्रिम शुभकामना ❤️❤️,positive,comment
सेतो पाटि बिच ad चाहि हटाउ,neutral,comment
"Dui jibre Xeparo, Mukhma  Ram Ram  Bagalima xura. 😢",negative,comment
🌟 kina ktm plaza hero banauna 0 vo?,negative,comment
Pila sarkar le bacha lai goli hano aba .... leader bata shuru garau ta .... balen sarkar ...,negative,comment
"शेरेलाईं अब कांग्रेस युवाहरू ले मुद्गकी मुद्गकी हान्ने छ 💪✅ ,,",negative,comment
रवि दाइलाई पत्रकार हुँदा जति फ्यान थ्ये अहिले पनि त्यति नै छ। I always support you dai🙏🏻❤️,positive,comment
"Hajar barsa ma yestu chutiya paida huncha, badluck Nepal ... U will shock in this election",negative,comment
पत्रकार ले रन्जु दर्सना लाई जस्तो चुपलागाउन खोजेकै हो प्रश्न कडा तेर्सा कै हो मान्नु पर्छ तर उत्तर त्यो भन्दा कडा र गहकिलो दिनु भयो... बढो मज्जा आयो,positive,comment
यस्तो बकम्फुसे कुरा na garnus आनन्द जी यस्ता हत्यारालाई साथ na dinus😡😡😡,negative,comment
bichara tyo vai 😔RIP,neutral,comment
"Mero baba ra maile 
Harka sampang ji  ko party lai समानुपातिक ma chitwan bata vote deko. ❤
Rastriya dal banyo khusi laagyooo🎉",positive,comment
१ . गगन थापाको &#39;सक्कली कागजात&#39; कहाँ हरायो? रबि लामिछाने विरुद्ध &#39;सक्कली कागजात छ&#39; भन्दै मञ्च थर्काउने गगन थापा अहिले जिम्मेवार पदमा छन्। खै ती प्रमाण?   २.तनहुमा mid term  elections हुदा स्वर्णिम वाग्लेलाई टुरिस्ट नेता भन्ने ले  अहिले उनि मधेस मा चुनाब लड्ने नैतिकता  कस्तो ? कि त्यो केवल चुनाव जित्ने &#39;सस्तो स्टन्ट&#39; र जनतालाई झुक्याउने प्रपञ्च मात्रै थियो? अब प्रमाण देखाउने कि माफी माग्ने?&quot;,negative,comment
Raj sasta is most important in nepal,positive,comment
"started watching suraj dai from school days call kantipur had that same vibe. the ship vibes then was so awesome. feels similar now as well. the bunker and how casually suraj dai is doing normal things, normal conversation yet with great honesty. and despite him allowing the guest to speak, the guest could not really make a mark. how to do a podcast masterclass is here.",neutral,comment
केही कुरा यस्तो हुदो रहेरछ अरुको जीत मा आफनै झै लाग्ने 👏👏,positive,comment
Daaa boost garum sabai ma puram yo video Yo kp lai aba chodnu hunaa 😔😔😔🥺🥺,negative,comment
बल्ल गगन जस्तो बोली बोलेउ,positive,comment
भावी प्रधानमन्त्री ज्यु को interview फेरि हेरियो । 🔔❤😊,positive,comment
आफु नि सन्तान  अरुलाई बतासे,negative,comment
"Prachanda is a culprit for politics  17000 Nepali 
Balen shah  j dekiyo tyo hoina j lukayeko cha  tyo hera  u can solve the issue  
Prachanda Baburam  kp ani Girijaa  le bigareko  desh  tetti sajilo हुँदैन  keep  going  bhrastachari  samat nachod  asta  ghatna divert garna ghatauchan  be careful",positive,comment
"जुन दिन हतकडी लगाऐर चन्द्रगडीको कारागार मा केपी सवारी भऐको दिन हेर्न आतुर😂 <br>समय धेरै छैन, बुडाको फुरफुर र घमन्डको अन्तिम बिदाई,<br>तेती खेर सबै मिडीयाहरुले कभर गरेको हुनुपरेउ है। 🤝",negative,comment
पोखरा बिमानस्थलमा २२ अर्वमा १० अर्व भ्रष्टाचार भएको कुराके होत?,negative,comment
Speech chai ramrai boldo raicha 😂,positive,comment
Well done . Estai ho vana chai gazzab nai hunxa la,positive,comment
ओलिकाे अन्तर्वार्ता पुरै हेरेछु अचम्म लाग्याे।<br>बुढाले जिते भने नी प्रधानमन्त्री अर्काेलाई बनाउछन् कि के हाे।,neutral,comment
यस्लाइ जमना जफत हुने अवस्था बनाउँनु पर्छ्।,positive,comment
Dhamala Ji le Pant माथि gareka hun ki Pant छोटो lagaayeka hun?😁,neutral,comment
नारायण नारायण नारायण नारद प्रचण्डे,negative,comment
"बानिया सर 
Questions  सोधन किन डरायको हु।",neutral,comment
नयाँ वर्ष लागेसँगै सामाजिक सञ्जाल प्रयोगकर्ताहरूमा पनि चेत अायो जस्तो छ । कतै नकरात्मक प्रतिक्रिया छैन :),neutral,comment
अरु संग निकै खरो प्रश्न का साथ प्रस्तुत हुने  राजेन्द्र सर ओली संग किन यति नरम हुनु भयो के के पि ओली लाई प्रश्न गर्न डराउनु पर्ने अवस्था नै हो त??,neutral,comment
"Hawa heading, boycott this channel",negative,comment
"स्वास्थ्य चेकजाच गर्नुपर्दा अनुभवी डाक्टर खोज्छौ
पढ्नु पर्ने भए अनुभवी शिक्षक खोज्छौ
अनी देश चलाउने जस्तो गम्भिर बिषय चाहि सहकारी ठग्ने र देश जलाउनलाई दिने होर! नेपालको जनता बंग्लादेशको जस्तै शिक्षित र शक्षम छन्। मिडियाको म्यानुपुलेशनको भ्रममा पर्नु हुदैन।😅",negative,comment
"नेपाली भेडा जस्ता जनतालाई भर्खरै मान्छे नै मारेर आएको व्यक्तिले दुई थोपा आँसु झार्दै मात्र पनि “लु, तैले माफ पाइस” भन्ने खालका देखिन्छन्। यति अशिक्षित र गोबर-ग्वार्चे भए पनि के राम्रो र के नराम्रो छुट्याउन नसक्ने भए नेपालीहरू। झन् यो दस–पन्ध्र वर्षको अवधिमा जब प्रचण्डे र उसका छौराहरूले देशको विद्या–लय नष्ट पारेर राखे, नेपालीहरू भेडाबाट गधा भइसके जस्तो देखिन्छ।<br><br>ए भगवान्, अलिकति बुद्धि देऊ नेपालीहरूलाई, ताकि उनीहरूले के सही र के गलत छुट्याउन सकून्। भावनामा बगेर होइन, विवेक प्रयोग गरेर निर्णय गर्न सकून्।😢😢😢",negative,comment
"wooo   nepali  hone  अबश्री  गर्छन्   ?
धराने  जनता को  हीत",positive,comment
Parchanda 💕💕,positive,comment
खै हामी पनि हेरौं एकै दिनमा कसरि उल्ट्याउने रैछ 😁😁,neutral,comment
श्रद्धेय बिपि कोइराला प्रती हार्दिक श्रद्धा सुमन जय नेपाल !,positive,comment
"Ranesh parsai, why did you blame the  parties",negative,comment
"गोली लगेर मृत्युबरण गर्नु भयका सबैमा भावपुर्ण श्रद्धाञ्जली  अर्पण  गर्दछु  र शोक सन्तप्त परिवार जन प्रति धैर्य  धारणको शक्ति को लागी प्राथना गर्दछु । 
 केही  प्रश्न  छन मेरा यस सरकारलाइ मेरा मात्र नभयर आम जनताका प्रश्न हुन यि - 
भदौ २२/२३ को आन्दोलन मा जेन्जि युवाहरु माथि गोलि चल्यो केही अबोध बाल बालीका मारिय अहिले पनिअ गोली चल्यो केहि मानिस  मारीय २३/24 मा रमेश लेखक तात्कालिक  गृहमन्त्री र के पि oli तात्कालिक  प्र म ले गोलि प्रहार को जिम्मा लिनु पर्छ भनियो 
प्रश्न : अहिलेका गृहमन्त्री सुदन गुरुङ्ग र अहिलेका प्र म बालेन्द्र साह ज्यु ले जिम्मा लिनु पर्छ कि पर्दैन ?
तात्कालिक  गृहमन्त्री  लेखक र प्र म ओलि लाइ अपराधी  मानियो र अपराधी  मानेर यहि सरकारले छानबिन  समिती  बनाएर सोधपुछ  गरियो  अब
प्रश्न  अहिलेका गृहमन्त्री  गुरुङ र प्र म साह लाइ अपराधी मान्ने कि नमान्ने 
समिति  बनाएर छानबिन र सोधपुछ  गर्ने कि नगर्ने 
तात्कालिक  गृहमन्त्री  लेखक र प्र म ओलि लाइ नैतिक  जिम्मेवारी  लिदै राजिनामा देउ भन्दै आन्दोलन गर्नु र गराउनु भयो सुदन गुरुङ ज्यु र बालेन साह ज्युले 
प्रश्न  : सुदन गुरुङ ज्यु ले र प्रम बालेन साह ज्युले नैतिक जिम्मेवारी  लिनु पर्नेकि नपर्ने  ? 
नैतिकताको  आधारमा राजिनामा दिनु पर्ने  नपर्ने ? तात्कालिक  गृहमन्त्री  र प्र म लाइ आन्दोलन  गरेर र गराएर सत्ताबाट हटाइ  सरकार  परिवर्तन  गरियो । 
प्रश्न  : अहिलेका गृहमन्त्री  र प्र म ले  पदबाट हट्नु पर्ने कि नपर्ने अनि सरकार परिवर्तन  हुनु  पर्ने कि   नपर्ने ? 
तात्कालिक  गृहमन्त्री  र प्र म ले गोली हान्ने आदेश दियको मानियो ।
प्रश्न : अहिलेका गृहमन्त्री  ले  र प्र म ले गोली हान्ने आदेश  दियको मान्ने कि न मान्ने ?",negative,comment
One of the dopest beat ever produced in Nepali Hiphop.Underrated but understood by educated.,positive,comment
प्रभाकर लाई  पनि ल्याउनु परेयो prachand lastai ढाट्छन,negative,comment
"Lmao galat bande ni editing shikli 😂

Gang LMAO = LAUGHING MY ASS OFF .",neutral,comment
"पत्रकार साथीहरू, नेताको स्वास्थ्य होइन, देशको अवस्था र भ्रष्टाचारको बारेमा कडा प्रश्न सोध्नुस्। ७० करोड काण्ड, महाकाली सन्धि र भ्रष्टाचारी जोगाउन रचिएका AI का नाटकहरूका बारेमा जवाफ चाहियो। जनतालाई सञ्चो-बिसञ्चो होइन, सुशासन र न्याय चाहिएको छ! भ्रष्टाचारका ठूला फाइलहरूमा किन निष्पक्ष अनुसन्धान हुँदैन? नक्कली भुटानी शरणार्थीदेखि वाइडबडीसम्मका काण्डहरू किन दबाउन खोजिन्छ? भ्रष्टाचारीलाई सामान्यीकरण गर्न मिडिया र सत्ताको जुन साँठगाँठ देखिएको छ, त्यो लोकतन्त्रका लागि घातक छ। राष्ट्रहित विपरितका सन्धि गर्ने र देशको ढुकुटी रित्याउनेहरूलाई कानुनी कठघरामा उभ्याउनै पर्छ।""",neutral,comment
good Balen jii,positive,comment
Look at his confidence 👍👍,positive,comment
Kp cor aslai marnu parxa kukur lai balan is pardammantry nwo rady,negative,comment
Jaya Mato Jaya Des Jaya Nepal ❤🙏❤️,positive,comment
अत्यन्तै दु:खद घटना।। छिटै शान्ति होउन् कामनाका साथ आशा गर्द्छु🇳🇵🙏जनता रहे देश रहन्छ 🇳🇵🇳🇵,negative,comment
Kp ba sahi neta hun,positive,comment
We are with this government ❤❤❤,positive,comment
Baniya sir best patrakar hun Nepal ko lagxa ho panie kharo daro k👍🙏,positive,comment
हैन यत्रो जलाउने थाहॅा थियो भने किन होसियार साथ protection तिर नलागेको त? तुरुन्तै सेनालाई Road मा २४ गत्तेको बिहान नै army किन नझारेको ? आफै भन्छ मलाई सुचाना नै भएन पनि भन्छ कस्ता भएर प्रधानमन्त्री बसे छ नी ?,negative,comment
Budho sabae hunxa thulo kura nagarnu motra,positive,comment
तेसै ले   जेनजि आन्दोलन  भको बेला हेलिकोप्टर  चढेर  भागेको थिस हैन  चोर  कति कमाउन  मन छ  पुगेन,negative,comment
रबि दाईको आवाज होईन आम नेपालिको आवाज हो यो आवाज लाई अघिल्लो सरकारले करिव डेड वर्ष त्यो कालो कठघरि  मा लगेर थुनेको फल भोगेको हो पुराना भर्ष्टहरुले जय देश 🙏🙏🙏🔔🔔🔔👏👏👏,positive,comment
राजेन्द्रजी बाँझो  मान्छेलाई सन्तानको माया के हो भनेर सोधिदिनुस न। राज्य सञ्चालन गर्ने प्रमुख व्यक्तिले स्कुले विद्यार्थी झुकाएर ल्याए अशान्ति मचाए  आन्दोलन गरे भन्दैमा गोली ठोक्न पाइन्छ ?,negative,comment
KO Chor अण्डाको कुरा नगर तँ सुद्रे   बालेन  must pm,negative,comment
Song name please,neutral,comment
जय बालेन सरकार 🙏🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,positive,comment
हर्क साम्पाङ नेपालको जनता नेता हो,positive,comment
👍🔔👍🔔👍🔔💘🔔💘🔔💐🔔💐🔔💐🔔🔔🔔🔔,positive,comment
Cmt ma chada bolne  bolna najanne ani neta chai sahi khojne ..veda lai rest in peace😂😂😂rest in peace ❤jaba janata surdinam taba samma desh bandainw😢😢😢jaya Shree Ram ❤❤❤,negative,comment
"तिम्रो मुस्कान हेर्दा, मौसमले नै आफ्नो रंग फेर्छ,<br>मौन रातहरू पनि अचानक कविता बन्छन्।<br>ओली, तिम्रो नजरमा एउटा यस्तो जादू छ—<br>जहाँ पुग्नासाथ मनका सबै तुफान हराउँछन्।<br><br>तिमी बोल्दा हावाले पनि सुनिन्छु भन्न खोज्छ,<br>शब्दहरू तिमी वरिपरि फूलझैँ झर्छन्।<br>नजिक हुँदा एउटा अनौठो धड्कन चल्छ—<br>जसले भन्छ, “यही नै हो हृदयले खोजेको स्पर्श।”<br><br>तिमी टाढा हँुदा पनि, मन भने नटाढिने,<br>तिम्रो यादले रातभर बत्तीझैँ बलिरहन्छ।<br>जस्तै कुनै सुरक्षित काख—<br>जसमा हृदयले आफूलाई शान्त भएर हराइदिन्छ।<br><br>तिमीलाई हेरेर म बुझ्छु,<br>प्रेम शब्दमा होइन—<br>कसैको उपस्थितिले<br>जीवन नै न्यानो हुने रहेछ।",positive,comment
"पहिलो पटक होला , ऋषि धमलाले आफ्नो अगाडिको opponent लागि यति धेरै बोल्न दिएको र सुनेको। Balen ❤️",positive,comment
Nepal ma je bole pani huncha k yo budo ko Bole sunni ta,negative,comment
Jun baad vayeni khaowoo badnai ho puspakamalko !!!lasta ma bp kai samaj baad ho,positive,comment
"ताली बजाउन सबै ले साथ् दिएकोछ! 
Good 👍🏻 Job 🌺",positive,comment
"ढिलो आयो वबाल आयो Thank you so much Balen Sir, दुनिया नौटंकी भाषणको कुनै अर्थ छैन, यसरी नै अगाडी वड्ने हो। go ahead.",positive,comment
हो नि इमानदारी भएपछि किन डराउने  सहि कुरो🙏❤️🙋‍♀️,positive,comment
Old is gold❤❤❤,positive,comment
"यसपालि यदि बालेन शाहले काठमाडौको मेयरमा जितेनन् भने यो बुझ्नुपर्छ कि नेपाली जनताको खप्परमा बिकास र समृद्धि  लेखिएकै छैन।
Vote for Balen💪💪💪💪",positive,comment
संविधानमा ग्रेटर नेपालको मुद्दा उठाउनु।,neutral,comment
जस्तो प्रश्न उस्तै जबाफ🙏,neutral,comment
केही शब्द चयन मा कमजोरी भएपनि वास्तविक   अवस्था को सरल चित्रण नै लाग्यो ।best wishes,positive,comment
The head of kantipur tv who also runs a talk show where he brings top brass leaders to talk and share /promote his political elections agenda should learn from Rajendra sir how to conduct a candid conversation and how genuine questions are asked 👏,positive,comment
केपिवलिनेपालि।कोभगवानहो।,positive,comment
गरिस बोल बोल त र पुरानो मा र त मा के फरक छ ? त सट्टामा हुदा रबीको सबै मुद्दा बाट सफाई BYD कान्ड सबै आफै मिलाउने ??? यो कुरा बुझ झुट धेरै टिकदैन ? कहिले देश भन्दा पार्टि कहिले ठुलो हुदैन ? साम्सदमा कहिले बोल्न नचाहने ले पार्टिको अधिबेसनमा बा बनिस?,negative,comment
जनताको साथ रहोस ।God bless you!!,positive,comment
Good speech,positive,comment
यो पनि कति पैसा मा bikyo,negative,comment
उखान ले सबै को मन जित्न खोज्छ 😡,negative,comment
जित्नुपर्छ,positive,comment
यो डाकालाई त्यो कुर्सीमा बसेर इन्टरभ्यु दिएको सुहाएन 😂😂😂,negative,comment
जय बालेन,positive,comment
Vote for balen Shah ❤❤,positive,comment
कान्तिपुर लाई कारवाही गर्न मपनि तयार छु।खबर होस।,negative,comment
हर्कराज मेरो प्रार्थना बाट GOD ले नेपालको लागी दिनुभएको नेता,positive,comment
Ghante  ko jhooley,negative,comment
Kailey ho morne din ? 37:13,negative,comment
"कति धेरै संयोग नेपाल मा यो पाली चुनाव मा धनगढी, काठमाडौं र धरान ले पाएको मेयर निर्वाचित स्वतन्त्र उम्मेदवार हरु को सपना र संघर्ष सबै नेपाली जनता को लागि ठुलो प्राप्ति हो।  लौरो चुनाव चिन्ह को दम्मभ अब नेता र कार्यकर्ताको हरु को लागि ठुलो घात हुने भएको छ। अब आउने चुनाव फलाम को चिउरा चपाउनु हुने भयो राजनितिक दल हरु लाई। जय नेपाल जय देश। यस्ता सपुत हरु ले अझै आँट गरुन ताकी नेपाली ले अरु को गुलामी बाट मुक्ति पाउन। 🇳🇵🙏🇳🇵",positive,comment
You guys are pure rock … a true leader a true human being… wish you both very best 🎉 of luck and keep doing good for nation …,positive,comment
दक्षिण एसियाकै एक कुसल र अब्बल राज नेता क:प्रचण्ड ❤,positive,comment
"शाहाले जमाएको देश फेरी पुन शाहाले नै बनाउनु पर्छ
good luck बालेन सर
जय नेपाल",positive,comment
"यिनी हरु मा लाज सरम छ कि नाइ 😅😅
6:10  साथी हरु are u ready 🎉🎉😅",negative,comment
सबै मानिनीय को यस्तै विचार सिद्धन्त रहोस,positive,comment
यसकाे कुरा नपताउनु हाेला रबि सर  याे छेपाराे 17000 ज्यान मार्ने  हत्यारो हाे यो लडाई हुनुमा यसको ठूलो हात छ,negative,comment
लाडोबादुर बुडोले ठिकभन्यो,negative,comment
"माननीय Harka Sampang ज्यु र लोकप्रिय गायक Rajesh Payal Rai ज्यु सँगको विशेष अन्तर्वार्ता हेरेर  आफ्नो बहुमूल्य प्रतिक्रिया र सुझाव  दिनुहोला🙏🙏

Program Producer 
Anita Chalaune
Founder &CEO of Kछ Nepal 

Director
Dashrath Sunar🙏🙏",neutral,comment
यो काहा बोल्नु भएको हो हाम्रो  कोशी प्रदेश उदयपुर गाईघाट त्रि.न पा .पनि बोल्नु,neutral,comment
Yo choar Lai kina liyaunu Paro,negative,comment
🇳🇵यदि कोहि  मानिसलाई देशको चिन्ता छ र देश विकसित भएको हेर्न चाहान्छ भने त्यस व्यक्तिले बालेनलाई भोट दिन्छ।।🙏❤️🇳🇵,positive,comment
Lovely❤❤❤,positive,comment
"Prime minister nae kina खोज्नु हर्क जी वास्तै नगरी हिँड्दा पनी हुन्छ तपाईंले भनेकै हुनुपर्छ भन्ने सोच त्याग गर्दा राम्रो, आफु मा बढी ध्यान दिनु राम्रो 🙏🙏👍👍",positive,comment
होइन यि मान्या सदस्यहरुले यो भन्दा पोइला त आफ्नो पाटिका प्रधानमन्त्रीहरुलाई यस्तो प्रश्न सोधेको त सुनेको थिएन अनि तिनीहरु त आज एक्कासी ठुलो देश भक्त पो भएर निस्के छन् त,negative,comment
विना कामको प्रश्न सोधेर प्रधानमन्त्रीको समय वर्वाद नगरौ सभ्य नागरिक परिचय दियौ,positive,comment
Guys the video is shadow banned. I can’t see it in my other account. Wow,neutral,comment
जय घन्टि जय रबि जय बालेन जय नेपाल 🇳🇵🇳🇵🔔🔔🙏🙏❤❤,positive,comment
को रैछ  yo मुला ? अनि विचार नाई त्यस्तै छ तिमीहरूको,negative,comment
"बालेन सर लाई धेरै धेरै धन्यवाद छ
🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🙏🙏🙏",positive,comment
अरु त तेस्तै हो बालेन ले काम गरेर देखाउछ देस्को हिरो हो बालेन,positive,comment
GAGAN yo sajaya hoina payaki xinau..varatiya kangresh ko halat huni Wala xa..dheri boleyara agraj Lai dhikareyara neta vidina..sabilai sametna saknu perxa..,negative,comment
I hope you will break the world record. Oli was nothing.,negative,comment
"जेलजाने दरले बालेन सरकार लाई फकाऊदैछौ, PM बालेन,के सोच्दैछौ यो छेपारो",negative,comment
Jay RAVI 🙏🙏🙏,positive,comment
MCC kharej gar full support on this to any party,neutral,comment
Jai mato jai desh jai mananiya jiu🏂️👌👌👌👌👌🙏🙏🙏🤲💙💛💜💙❤️,positive,comment
सेरेलाई गर्नु पर्ने भौतिक र शारीरिक लात त यसलाई गर्नु पर्ने गल्ति गरेको हो के केटाहरुले,negative,comment
अझै २० वर्ष जति तपाईँको नेतृत्व सान्दर्भिक छ,positive,comment
Jaya balean,positive,comment
केपि ले त रिषि धमला सँग interview दिन पर्ने हाे के कमसेकम भिडियाे हेर्न त रमाइलो हुन्छ 😂,neutral,comment
फाँसी लगाउनु पर्ने जेल खोच्नु पर्ने अपराधी भ्रष्टाचारी नेताहरुलाई सबै जनताहरुले लखेट्न जरुरीछ ☝️☝️👊👊… जब सम्म नेपालमा फाँसीको सजाया लागु हुदैन तब केही सम्भव रहने छैन ☝️☝️✊✊,negative,comment
यदि म काठमाडाै बासि भयकाे भय भाेट बालेन लाईनै दिन थिय ।सफलताकाे सुभकामन जित हजुरकै हाेस ।,positive,comment
🥳🥳🥳🥳🥳🥳🤴🌈,neutral,comment
Ekdam ramro,positive,comment
आफुले रजाई गरिरहेकालाई एत्तिकाे त हुनै पर्याे नि अझ पत्तासाफ हुनुपर्छ,positive,comment
Janata ko Aasha  ra  varosa RSP party jay Rabi jay ghanti 🔔 🤝 🙏🙏🙏,positive,comment
झोले तिम्रो बा जस्तो helicopter मा  भागे को छ र बालेन र सुदन ? यो पुरानो Party ले देश तास नास बनाए को हो यस्को जिम्मेवार कसले लिने हो झोले ?,negative,comment
Video boost hanna help. Oli chor,negative,comment
पूर्व प्रधानमन्त्रीज्यू तपाईं आफ्नै घमण्ड र अहंकारले <br>आफैँ पतन हुनुहुनेछ,negative,comment
एउटा भिजन भएका होनहार युवालाई जिताउनै पर्छ common ktm बासी दाजुभाई दिदिबहिनी आमा बा बालेनलाई जिताउ ✊✊,positive,comment
Long live kp baa ❤❤,positive,comment
हर्क साम्पाङले उठाएको आवाजहरु हामी जस्तो भुई मान्छे दुःखी गरिबको,positive,comment
ए   सेकेन्द   नेताहो   यसै को  बोलि  सुनी  र     पछि  लाग्ने   कि    यो  मोर्दा  को   दिन   कोले   अग्ग्दी   बधौला   कसैले  वाद  बिबाद  गर्दै  नौ  के  पि   ले  जे  ब्प्ल्छ  तेसैमा  ताली  बजाउने  ।।थुइक्क   ।।।पाजी    पाजी।।।।।हो  थुइक्क।।।,negative,comment
छाडेर काम सारा ! एक काम रोजी रहेछु ! यो देश मा म एउटा मानिस खोजिरहेछु ! wish you all the best baalen.,positive,comment
नक्कली बालेनको तस्बिर किन राख्नु भएको पत्रकार हजुर ?,negative,comment
Sahi bat garnu vayo harka sir,positive,comment
KPI Oli😂😂😂,negative,comment
जितेपनी नजिते पनि यसरी धाराबाहिक रुपमा योजना को ब्याख्या गर्न सक्ने क्षमता लाई सलुट छ बालेन जि good luck,positive,comment
Timi media kaam xaina … balen jitauna jor gara…. Tara media swatantra hunu parthiyo… desh tesai ta dubi sakeko xa,neutral,comment
"देश संकटमा पर्दा होस् 
या दुखी गरीब जनता पिडामा पर्दा ! 
चिन्ता गर्ने र आवाज उठाउने लिडर हर्क सम्पङ्ग 
बाहेक यो हाम्रो देश मा अरु कुनै सरकार छैन l जय देश जय मातो 🇳🇵",positive,comment
ज्यादै रसिलो र नर्म वचन नेतामा हुनुपर्ने गुणका शब्द तर कर्ममा अभिभावकिय भूमिका छ छैन मैले स्पष्ट बुझ्न बाँकी छ ।,positive,comment
Balen को कुरा सुन्दानै कत्ती आनन्द आउँछ साच्चिकै भने जस्तो पूरा हुदो हो त कति मज्जा हुने थियो होला😊,positive,comment
जे होश राम्रो अनि हासो लाग्दो कार्यक्रम ❣️🇳🇵आजको ईपिसिउद्😋,positive,comment
हर्क नै देशको सच्चा नेपाल आमाको छोरा हो ✝️🛐🙌❤️❤️,positive,comment
एउट सचचा नेपालिको जितले मन परफुल भएकोछ,positive,comment
देश चलाउने हरु यसरी हाँसेको सुहाएन देश दुबिसक्यो😢,negative,comment
दुवै जनालाई एकै ठाउँमा देख्दा कस्तो छुट्टै हौसला आएको आफूभित्र नै ☺️ Love to see this bonding❤,positive,comment
"याे  कति बाेलेकाे ❤ 
सुत्नु अब धन्यवाद तपाईंको ज्ञानबाट मैले धेरै बुझे सिके र अब बुझाउनेछु। 
❤❤❤❤

केपी चोर देश छोड 😂😂😂",negative,comment
"interview हेरियो। पुरै घोडा टेकेर, पुच्छर हल्लाइएछ त!!
न counter questioning छ, न follow up प्रश्न छ, अझ उल्टै मिलाएर आफैले आधा उत्तर वलीको मुखमा भर्दी राछ। यस्तो नी सवाल/जवाफ हुन्छ?? उल्टै वलीकै promotion गरीराछ। बानीया पनी हुतीहारानै हो वलीको अगाडि??
यस्ता जाबो प्रश्नोत्तरको लागी त वलीलाई प्रश्नहरू थमाएर एक्लै बोल्न देको भए भइ हाल्थ्यो नी। केकालागी चाहीयो राजेन्द्र बानिया??
भोटमाग्न जादा जनताले बरू अली fiercer र unbiased प्रश्न गर्छन भो आजकाल। Tremendously disappointed from the reporter. Huge let down🤦🤦",negative,comment
"हैन बोल्न नि लाज लाग्दैन नि इनिहरु लाई , हामी जन्मेर पहिलो पल्ट सुनेको पार्टी नै काङ्ग्रेस त्यस पछि एमाले हो।खै के भो यत्रो 30/35 बर्स सम्म ?40 बर्स को उमेर बाट इ भ्रष्ट दलाल हरु लाई भोट दिन थाल्नु भको मेरि आ मा 75 बर्स पुग्नु भो इ पापी दलाल हरु को राम्रा काम को आस गर्दा गर्दै जुनि बित्यो।अब त भोट त हैन इनिहरु लाई हाम्रो घर को बाटो पनि बन्द हुन्छ।",negative,comment
दिमागले सबै हल्लाउछ 👍️👍️👍️👍️👍️,positive,comment
प्रचण्डजी ले सही बोलेको हो भने यसको अर्थ यो हो कि हामी सबै मिलेर राज गरौं जनता त गुलाम र बोका हुन 😮,negative,comment
"सहि हाे छिटाे छिटाे काम गर ।
याे देश बनाेस",positive,comment
Rajendra baniya jiu tapaiko interview line saili ekdam daami lagxa,positive,comment
यो पहिलाको सरकारको हत्यारा सरकारलाई चाहिँ कारबाही कहिले कहिले गर्छन् होला नेपाली जनताले हेरेर बस्न बाहेक केही पनि छैन।,negative,comment
great person,positive,comment
जय नेपाल🇳🇵 🙏🙏🙏,positive,comment
"One and only national hero harka sempang  sir huge respect for you,
Congratulation sir and all the best for upcoming days..i m not from dharan but i am so happy to see you as a mayour 🙏🇳🇵",positive,comment
केपी गुखानेलाई  यो चुनावले बडारेर  जेल कोचनु पर्छ,negative,comment
"यस्तै बिज्ञहरु सत्तामा पुग्नुपर्छ, देश बनाउन हो भने।
अग्रिम बधाई।",positive,comment
Aafale aafai Lai emandaar re 😂😂😂 gukhane le😂😂,negative,comment
Ukhane ...... kahile politics bata vishram line ho. युवालाई पुस्तान्तरण गर्ने बेला भयो तर पनि अझै आफूलाई नै अध्यक्ष प्रधानमन्त्री खानु छ कहिले सुधार्ने हो आफूलाई,negative,comment
"salute for u sir , u deserve it",positive,comment
रवि दाइ कति माहान छ जय देश जय घण्टी,positive,comment
Lamo kura ngar mula gangany,negative,comment
के गर्यो। ३५ सालसम्म कांग्रेसले के गर यतिका ३५ सालसम्म कांग्रेसले के गरे?,negative,comment
Rasawapa ko mantri ani samsad haru layera pani interview linnu paryo Rajendra sir,positive,comment
Great salut Harka sampang भाइ ✊✊🌹💐👏🇳🇵😇✌👍🙏💪💪🤝🌼,positive,comment
