text,label,channel
"कप्तानगञ्जको घटनालाई अलि गहिरिएर हेर्ने हो भने यहाँ राजनीतिक दलहरूले 'गेम थ्योरी' (Strategic Game) खेलिरहेका छन्। जनताको बीचमा रिसराग र मनमुटाव पहिलेदेखि नै थियो (यो जमिनमा तयार रहेको इन्धन जस्तै हो)। तर, ठूला नेताहरूले यसमा सलाई कोर्ने काम गरे, जसको सिधा निशाना सिंहदरबार र बालेन शाह हुन्।

यसका मुख्य तीनवटा कारण छन्:

ध्यान मोड्ने चाल: बालेनले जुन रूपमा नयाँ काम र प्रणाली बसाल्न खोज्दैछन्, त्यसबाट पुराना दलहरूलाई आफ्नो अस्तित्व संकटमा परेको महसुस भएको छ। यस्ता संवेदनशील घटना गराएपछि देशको ध्यान मूल एजेन्डाबाट मोडिन्छ।

बालेनलाई 'चेक-मेट' गर्ने दाउ: यो घटनामार्फत बालेनलाई दुईतर्फी चेपुवामा पारिएको छ। यदि उनी चुप लागे ""काम गर्न सकेनन्"" भनिदिने, यदि कडा रूपमा प्रस्तुत भए ""अति गरे"" भनेर घेराबन्दी गर्ने।

जनता मोहरा, नेताको फाइदा: यहाँ जनताको भावना वास्तविक हो, तर नेताहरूको स्वार्थ अर्कै छ। समस्या समाधान गर्नुभन्दा पनि त्यसलाई बल्झाइराख्दा सिंहदरबारलाई चौतर्फी दबाबमा राख्न सजिलो हुन्छ भन्ने पुराना पार्टीहरूको हिसाबकिताब देखिन्छ।

यो विशुद्ध रूपमा स्थानीय विवादलाई केन्द्रीय राजनीतिमा दबाब दिने हतियार बनाइएको खेल हो।",positive,comment
"सुरक्षित हुन्छु कि भनेर Bunker भित्र छिरेको खसि, बंकरभित्र बाट नै बम पड्कियो।😂
AI nai vaney honxa sabai, for instance Deauba leyy veteko kutai pani😁",negative,comment
काे बाहिर काे बालेन पनि नेपाल काे हाे 😂😂😂,positive,comment
"भनाइ र गराइ पूरा होस शुभकामना  🙏🙏
From UAE Abu Dhabi",positive,comment
Dami interview,neutral,comment
कती गहकिलो कुरा गर्नुहुन्छ राजनितीको बिषय देशको बिषयमा जय हर्क जिउ🙏,positive,comment
Greatest of all time in nepalese politician  🎉😅,positive,comment
"Gangan be like :""Diplomatic answer dinxu ani safe side ma basxu""",negative,comment
म पनि एक कलाकार हु आज सम्म कुनै पनि नेताका interview देखेन तर बालेन शाहको interview एक घण्टा तीन मिनेट  55 सेकेन्ड सम्म हेरे 😍😍,positive,comment
यी ओलिको भोट भक्तपुरमा दिन्छकी झापा ५ मा निर्वाचन आयोगमा स्थाई ठेगाना भक्तपुरको छ,negative,comment
भने जस्तो गर्नु हुँदैछ। मेयर साब ले।,negative,comment
नेपालको इतिहासमा गगन जति प्रष्ट सत्य तथ्यमा बोल्ने आफ्नो पार्टी सरकारमा होस या विपक्षमा होस भ्रष्टाचार र जनताको हितमा बोल्ने नेता पाउनु नै भाग्यमानी थान्नुपर्छ तर हाम्रो देशको भेडाहरु आफ्नो भगवानले जे गरेनी ठिक अरुले राम्रो गरेनी बेठिक देख्छ जस्ले जे भनेनी गगन जस्तो नेता पाउनु गर्भ लाग्छ जय गगन,positive,comment
निष्पक्ष रुपमा पत्रकारिता गर्न सक्दैन भने पत्रकारिता खोल ओडेर जनता लाई भ्रम नछरेकै राम्रो,negative,comment
Tero bau le deko vaye ta ramro kam garthis hola aafai ra janta le gareko vayera desh bigareko chor ho,negative,comment
बालेन दाइ को सबै interview नछुटाइ हेरिराछु एक्दम उज्यालो भबिस्य कोर्ने दिन आको छ्😍,positive,comment
भान्सा मा भात पकाइराको मान्छे लाई टाइ लगायर पत्रकार बनायछ्न 😂,negative,comment
I got emotional at last😢,neutral,comment
1 घन्टा को interview पनि कति छोटो लाग्यो कति छिटो सकियो पत्तै पाइन ❤️😘 कति उत्तम बिचार दाजु 🤗 जितको अग्रिम शुभकामना ❤️❤️,positive,comment
सेतो पाटि बिच ad चाहि हटाउ,neutral,comment
"Dui jibre Xeparo, Mukhma  Ram Ram  Bagalima xura. 😢",negative,comment
🌟 kina ktm plaza hero banauna 0 vo?,negative,comment
Pila sarkar le bacha lai goli hano aba .... leader bata shuru garau ta .... balen sarkar ...,negative,comment
"शेरेलाईं अब कांग्रेस युवाहरू ले मुद्गकी मुद्गकी हान्ने छ 💪✅ ,,",negative,comment
रवि दाइलाई पत्रकार हुँदा जति फ्यान थ्ये अहिले पनि त्यति नै छ। I always support you dai🙏🏻❤️,positive,comment
"Hajar barsa ma yestu chutiya paida huncha, badluck Nepal ... U will shock in this election",negative,comment
पत्रकार ले रन्जु दर्सना लाई जस्तो चुपलागाउन खोजेकै हो प्रश्न कडा तेर्सा कै हो मान्नु पर्छ तर उत्तर त्यो भन्दा कडा र गहकिलो दिनु भयो... बढो मज्जा आयो,positive,comment
यस्तो बकम्फुसे कुरा na garnus आनन्द जी यस्ता हत्यारालाई साथ na dinus😡😡😡,negative,comment
bichara tyo vai 😔RIP,neutral,comment
"Mero baba ra maile 
Harka sampang ji  ko party lai समानुपातिक ma chitwan bata vote deko. ❤
Rastriya dal banyo khusi laagyooo🎉",positive,comment
१ . गगन थापाको &#39;सक्कली कागजात&#39; कहाँ हरायो? रबि लामिछाने विरुद्ध &#39;सक्कली कागजात छ&#39; भन्दै मञ्च थर्काउने गगन थापा अहिले जिम्मेवार पदमा छन्। खै ती प्रमाण?   २.तनहुमा mid term  elections हुदा स्वर्णिम वाग्लेलाई टुरिस्ट नेता भन्ने ले  अहिले उनि मधेस मा चुनाब लड्ने नैतिकता  कस्तो ? कि त्यो केवल चुनाव जित्ने &#39;सस्तो स्टन्ट&#39; र जनतालाई झुक्याउने प्रपञ्च मात्रै थियो? अब प्रमाण देखाउने कि माफी माग्ने?&quot;,negative,comment
Raj sasta is most important in nepal,positive,comment
"started watching suraj dai from school days call kantipur had that same vibe. the ship vibes then was so awesome. feels similar now as well. the bunker and how casually suraj dai is doing normal things, normal conversation yet with great honesty. and despite him allowing the guest to speak, the guest could not really make a mark. how to do a podcast masterclass is here.",neutral,comment
केही कुरा यस्तो हुदो रहेरछ अरुको जीत मा आफनै झै लाग्ने 👏👏,positive,comment
Daaa boost garum sabai ma puram yo video Yo kp lai aba chodnu hunaa 😔😔😔🥺🥺,negative,comment
बल्ल गगन जस्तो बोली बोलेउ,positive,comment
भावी प्रधानमन्त्री ज्यु को interview फेरि हेरियो । 🔔❤😊,positive,comment
आफु नि सन्तान  अरुलाई बतासे,negative,comment
फन्टुस तर्क नगरौ न हो! यत्रो powerful PM भएको मान्छे!,negative,comment
"Prachanda is a culprit for politics  17000 Nepali 
Balen shah  j dekiyo tyo hoina j lukayeko cha  tyo hera  u can solve the issue  
Prachanda Baburam  kp ani Girijaa  le bigareko  desh  tetti sajilo हुँदैन  keep  going  bhrastachari  samat nachod  asta  ghatna divert garna ghatauchan  be careful",positive,comment
"जुन दिन हतकडी लगाऐर चन्द्रगडीको कारागार मा केपी सवारी भऐको दिन हेर्न आतुर😂 <br>समय धेरै छैन, बुडाको फुरफुर र घमन्डको अन्तिम बिदाई,<br>तेती खेर सबै मिडीयाहरुले कभर गरेको हुनुपरेउ है। 🤝",negative,comment
पोखरा बिमानस्थलमा २२ अर्वमा १० अर्व भ्रष्टाचार भएको कुराके होत?,negative,comment
Speech chai ramrai boldo raicha 😂,positive,comment
याे मुजिले २०८२| ५ | २३ २४ काे आन्दोलन अगाडि जे जस्तो सानो तिनाे भ्रष्टाचार गरे पनि २०८२|११|२१ काे चुनावमा बहुमत लिएर आए पनि भ्रष्टाचार गर्न नपाउनेभयो भनेर  एमालेको पत्तासाप हुने भयो केपी ओलिलाई कानुन नलाग्ने साेजाे जनतालाई कानुन लाग्ने देश चलाउने प्रधनमन्त्रिलाई कानुन नलाग्ने जय जेनजि नेपालकाे कानुन गरिब दुखि  र साेजाे जनतालाई जानुन छ जना नेताले नेपालकाे बजेट भ्रष्टाचार गर्न पाउन जय  <br>ग्रेटर नेपाल,positive,comment
Well done . Estai ho vana chai gazzab nai hunxa la,positive,comment
ओलिकाे अन्तर्वार्ता पुरै हेरेछु अचम्म लाग्याे।<br>बुढाले जिते भने नी प्रधानमन्त्री अर्काेलाई बनाउछन् कि के हाे।,neutral,comment
यस्लाइ जमना जफत हुने अवस्था बनाउँनु पर्छ्।,positive,comment
Dhamala Ji le Pant माथि gareka hun ki Pant छोटो lagaayeka hun?😁,neutral,comment
नारायण नारायण नारायण नारद प्रचण्डे,negative,comment
"बानिया सर 
Questions  सोधन किन डरायको हु।",neutral,comment
नयाँ वर्ष लागेसँगै सामाजिक सञ्जाल प्रयोगकर्ताहरूमा पनि चेत अायो जस्तो छ । कतै नकरात्मक प्रतिक्रिया छैन :),neutral,comment
अरु संग निकै खरो प्रश्न का साथ प्रस्तुत हुने  राजेन्द्र सर ओली संग किन यति नरम हुनु भयो के के पि ओली लाई प्रश्न गर्न डराउनु पर्ने अवस्था नै हो त??,neutral,comment
"Hawa heading, boycott this channel",negative,comment
"स्वास्थ्य चेकजाच गर्नुपर्दा अनुभवी डाक्टर खोज्छौ
पढ्नु पर्ने भए अनुभवी शिक्षक खोज्छौ
अनी देश चलाउने जस्तो गम्भिर बिषय चाहि सहकारी ठग्ने र देश जलाउनलाई दिने होर! नेपालको जनता बंग्लादेशको जस्तै शिक्षित र शक्षम छन्। मिडियाको म्यानुपुलेशनको भ्रममा पर्नु हुदैन।😅",negative,comment
"नेपाली भेडा जस्ता जनतालाई भर्खरै मान्छे नै मारेर आएको व्यक्तिले दुई थोपा आँसु झार्दै मात्र पनि “लु, तैले माफ पाइस” भन्ने खालका देखिन्छन्। यति अशिक्षित र गोबर-ग्वार्चे भए पनि के राम्रो र के नराम्रो छुट्याउन नसक्ने भए नेपालीहरू। झन् यो दस–पन्ध्र वर्षको अवधिमा जब प्रचण्डे र उसका छौराहरूले देशको विद्या–लय नष्ट पारेर राखे, नेपालीहरू भेडाबाट गधा भइसके जस्तो देखिन्छ।<br><br>ए भगवान्, अलिकति बुद्धि देऊ नेपालीहरूलाई, ताकि उनीहरूले के सही र के गलत छुट्याउन सकून्। भावनामा बगेर होइन, विवेक प्रयोग गरेर निर्णय गर्न सकून्।😢😢😢",negative,comment
"wooo   nepali  hone  अबश्री  गर्छन्   ?
धराने  जनता को  हीत",positive,comment
Parchanda 💕💕,positive,comment
खै हामी पनि हेरौं एकै दिनमा कसरि उल्ट्याउने रैछ 😁😁,neutral,comment
श्रद्धेय बिपि कोइराला प्रती हार्दिक श्रद्धा सुमन जय नेपाल !,positive,comment
"Ranesh parsai, why did you blame the  parties",negative,comment
"गोली लगेर मृत्युबरण गर्नु भयका सबैमा भावपुर्ण श्रद्धाञ्जली  अर्पण  गर्दछु  र शोक सन्तप्त परिवार जन प्रति धैर्य  धारणको शक्ति को लागी प्राथना गर्दछु । 
 केही  प्रश्न  छन मेरा यस सरकारलाइ मेरा मात्र नभयर आम जनताका प्रश्न हुन यि - 
भदौ २२/२३ को आन्दोलन मा जेन्जि युवाहरु माथि गोलि चल्यो केही अबोध बाल बालीका मारिय अहिले पनिअ गोली चल्यो केहि मानिस  मारीय २३/24 मा रमेश लेखक तात्कालिक  गृहमन्त्री र के पि oli तात्कालिक  प्र म ले गोलि प्रहार को जिम्मा लिनु पर्छ भनियो 
प्रश्न : अहिलेका गृहमन्त्री सुदन गुरुङ्ग र अहिलेका प्र म बालेन्द्र साह ज्यु ले जिम्मा लिनु पर्छ कि पर्दैन ?
तात्कालिक  गृहमन्त्री  लेखक र प्र म ओलि लाइ अपराधी  मानियो र अपराधी  मानेर यहि सरकारले छानबिन  समिती  बनाएर सोधपुछ  गरियो  अब
प्रश्न  अहिलेका गृहमन्त्री  गुरुङ र प्र म साह लाइ अपराधी मान्ने कि नमान्ने 
समिति  बनाएर छानबिन र सोधपुछ  गर्ने कि नगर्ने 
तात्कालिक  गृहमन्त्री  लेखक र प्र म ओलि लाइ नैतिक  जिम्मेवारी  लिदै राजिनामा देउ भन्दै आन्दोलन गर्नु र गराउनु भयो सुदन गुरुङ ज्यु र बालेन साह ज्युले 
प्रश्न  : सुदन गुरुङ ज्यु ले र प्रम बालेन साह ज्युले नैतिक जिम्मेवारी  लिनु पर्नेकि नपर्ने  ? 
नैतिकताको  आधारमा राजिनामा दिनु पर्ने  नपर्ने ? तात्कालिक  गृहमन्त्री  र प्र म लाइ आन्दोलन  गरेर र गराएर सत्ताबाट हटाइ  सरकार  परिवर्तन  गरियो । 
प्रश्न  : अहिलेका गृहमन्त्री  र प्र म ले  पदबाट हट्नु पर्ने कि नपर्ने अनि सरकार परिवर्तन  हुनु  पर्ने कि   नपर्ने ? 
तात्कालिक  गृहमन्त्री  र प्र म ले गोली हान्ने आदेश दियको मानियो ।
प्रश्न : अहिलेका गृहमन्त्री  ले  र प्र म ले गोली हान्ने आदेश  दियको मान्ने कि न मान्ने ?",negative,comment
One of the dopest beat ever produced in Nepali Hiphop.Underrated but understood by educated.,positive,comment
प्रभाकर लाई  पनि ल्याउनु परेयो prachand lastai ढाट्छन,negative,comment
"Lmao galat bande ni editing shikli 😂

Gang LMAO = LAUGHING MY ASS OFF .",neutral,comment
